Date,Booking_status,level_3,level_4,level_5,level_6,JourneyDate,BookingStatus,TrainNo,ClassOfTravel,ChartingStatus
2017-07-22,TQWL,38	12864	SL	TQWL,0,9,0,0,0,0.0,0,0.0
2017-07-24,TQWL,2	12864	3A	CNF,B1,51,0,0,0,0.0,0,0.0
2017-07-24,TQWL,12	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-07-24,TQWL,43	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-07-24,TQWL,36	12864	SL	TQWL,0,2,0,0,0,0.0,0,0.0
2017-07-24,TQWL,1	12864	3A	TQWL,0,1,0,0,0,0.0,0,0.0
2017-07-25,TQWL,23	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-07-25,TQWL,16	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-07-25,TQWL,26	12864	SL	CNF,S5,9,0,0,0,0.0,0,0.0
2017-07-26,TQWL,29	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-07-26,TQWL,32	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-07-26,TQWL,112	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-07-27,TQWL,2	12864	SL	CNF,S6,25,0,0,0,0.0,0,0.0
2017-07-27,TQWL,34	12864	SL	TQWL,0,10,0,0,0,0.0,0,0.0
2017-07-27,TQWL,74	12864	SL	TQWL,0,25,0,0,0,0.0,0,0.0
2017-07-27,TQWL,104	12864	SL	TQWL,0,44,0,0,0,0.0,0,0.0
2017-07-27,TQWL,5	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2017-07-27,TQWL,11	12864	SL	TQWL,0,3,0,0,0,0.0,0,0.0
2017-07-27,TQWL,87	12864	SL	TQWL,0,34,0,0,0,0.0,0,0.0
2017-07-28,TQWL,26	12864	3A	TQWL,0,8,0,0,0,0.0,0,0.0
2017-07-28,TQWL,76	12864	SL	TQWL,0,24,0,0,0,0.0,0,0.0
2017-07-28,TQWL,85	12864	SL	TQWL,0,29,0,0,0,0.0,0,0.0
2017-07-28,TQWL,103	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-07-28,TQWL,18	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-07-27,TQWL,64	12864	SL	TQWL,0,21,0,0,0,0.0,0,0.0
2017-07-28,TQWL,61	12864	SL	TQWL,0,15,0,0,0,0.0,0,0.0
2017-07-27,TQWL,3	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2017-07-28,TQWL,52	12864	SL	TQWL,0,10,0,0,0,0.0,0,0.0
2017-07-28,TQWL,36	12864	SL	CNF,S5,64,0,0,0,0.0,0,0.0
2017-07-28,TQWL,81	12864	SL	TQWL,0,27,0,0,0,0.0,0,0.0
2017-07-28,TQWL,5	12864	2A	TQWL,0,1,0,0,0,0.0,0,0.0
2017-07-28,TQWL,42	12864	SL	TQWL,0,4,0,0,0,0.0,0,0.0
2017-07-28,TQWL,53	12864	SL	TQWL,0,11,0,0,0,0.0,0,0.0
2017-07-29,TQWL,16	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-07-28,TQWL,72	12864	SL	TQWL,0,21,0,0,0,0.0,0,0.0
2017-07-29,TQWL,2	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-07-29,TQWL,67	12864	SL	TQWL,0,18,0,0,0,0.0,0,0.0
2017-07-29,TQWL,52	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-07-29,TQWL,11	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-07-29,TQWL,30	12864	SL	TQWL,0,1,0,0,0,0.0,0,0.0
2017-07-30,TQWL,57	12864	SL	TQWL,0,28,0,0,0,0.0,0,0.0
2017-07-30,TQWL,44	12864	SL	TQWL,0,19,0,0,0,0.0,0,0.0
2017-07-30,TQWL,94	12864	SL	TQWL,0,46,0,0,0,0.0,0,0.0
2017-07-30,TQWL,74	12864	SL	TQWL,0,32,0,0,0,0.0,0,0.0
2017-07-30,TQWL,5	12864	SL	CNF,S14,12,0,0,0,0.0,0,0.0
2017-07-30,TQWL,71	12864	SL	TQWL,0,29,0,0,0,0.0,0,0.0
2017-07-30,TQWL,9	12864	3A	TQWL,0,2,0,0,0,0.0,0,0.0
2017-07-30,TQWL,87	12864	SL	TQWL,0,39,0,0,0,0.0,0,0.0
2017-07-30,TQWL,85	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-07-31,TQWL,62	12864	SL	TQWL,0,20,0,0,0,0.0,0,0.0
2017-08-01,TQWL,4	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-08-01,TQWL,6	12864	SL	CNF,S1,8,0,0,0,0.0,0,0.0
2017-07-31,TQWL,7	12864	2A	TQWL,0,3,0,0,0,0.0,0,0.0
2017-07-31,TQWL,61	12864	SL	TQWL,0,19,0,0,0,0.0,0,0.0
2017-08-01,TQWL,21	12864	SL	CNF,S1,72,0,0,0,0.0,0,0.0
2017-08-02,TQWL,48	12864	SL	TQWL,0,24,0,0,0,0.0,0,0.0
2017-08-01,TQWL,40	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-02,TQWL,15	12864	SL	TQWL,0,7,0,0,0,0.0,0,0.0
2017-08-02,TQWL,57	12864	SL	TQWL,0,25,0,0,0,0.0,0,0.0
2017-08-02,TQWL,6	12864	3A	CNF,B2,22,0,0,0,0.0,0,0.0
2017-08-02,TQWL,1	12864	3A	CNF,B3,4,0,0,0,0.0,0,0.0
2017-08-03,TQWL,10	12864	SL	CNF,S14,27,0,0,0,0.0,0,0.0
2017-08-04,TQWL,43	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-03,TQWL,36	12864	SL	TQWL,0,11,0,0,0,0.0,0,0.0
2017-08-03,TQWL,26	12864	SL	TQWL,0,4,0,0,0,0.0,0,0.0
2017-08-04,TQWL,25	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-04,TQWL,63	12864	SL	TQWL,0,24,0,0,0,0.0,0,0.0
2017-08-04,TQWL,4	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-08-04,TQWL,79	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-05,TQWL,9	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-08-05,TQWL,25	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-06,TQWL,1	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-08-05,TQWL,8	12864	SL	CNF,S12,13,0,0,0,0.0,0,0.0
2017-08-04,TQWL,23	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-05,TQWL,42	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-05,TQWL,5	12864	SL	CNF,S12,7,0,0,0,0.0,0,0.0
2017-08-06,TQWL,66	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-05,TQWL,48	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-06,TQWL,59	12864	SL	TQWL,0,23,0,0,0,0.0,0,0.0
2017-08-06,TQWL,10	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-08-06,TQWL,25	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-07,TQWL,2	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2017-08-06,TQWL,57	12864	SL	TQWL,0,21,0,0,0,0.0,0,0.0
2017-08-07,TQWL,62	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-07,TQWL,5	12864	SL	TQWL,0,2,0,0,0,0.0,0,0.0
2017-08-07,TQWL,11	12864	3A	CNF,B1,62,0,0,0,0.0,0,0.0
2017-08-08,TQWL,4	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2017-08-08,TQWL,17	12864	SL	TQWL,0,4,0,0,0,0.0,0,0.0
2017-08-08,TQWL,6	12864	SL	CNF,S4,13,0,0,0,0.0,0,0.0
2017-08-09,TQWL,112	12864	SL	TQWL,0,52,0,0,0,0.0,0,0.0
2017-08-09,TQWL,81	12864	SL	TQWL,0,36,0,0,0,0.0,0,0.0
2017-08-09,TQWL,102	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-09,TQWL,115	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-09,TQWL,34	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-09,TQWL,59	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-09,TQWL,1	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-09,TQWL,19	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-08-09,TQWL,9	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-08-10,TQWL,3	12864	SL	CNF,S4,5,0,0,0,0.0,0,0.0
2017-08-10,TQWL,70	12864	SL	TQWL,0,46,0,0,0,0.0,0,0.0
2017-08-10,TQWL,56	12864	SL	TQWL,0,36,0,0,0,0.0,0,0.0
2017-08-10,TQWL,34	12864	SL	TQWL,0,22,0,0,0,0.0,0,0.0
2017-08-10,TQWL,35	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-11,TQWL,19	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-11,TQWL,125	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-11,TQWL,93	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-11,TQWL,25	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-11,TQWL,9	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-08-12,TQWL,8	12864	SL	CNF,S8,45,0,0,0,0.0,0,0.0
2017-08-11,TQWL,107	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-11,TQWL,38	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-08-10,TQWL,31	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-11,TQWL,16	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-08-11,TQWL,3	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-11,TQWL,7	12864	SL	CNF,S7,41,0,0,0,0.0,0,0.0
2017-08-12,TQWL,12	12864	SL	CNF,S4,27,0,0,0,0.0,0,0.0
2017-08-12,TQWL,19	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-08-12,TQWL,53	12864	SL	TQWL,0,11,0,0,0,0.0,0,0.0
2017-08-12,TQWL,54	12864	SL	TQWL,0,12,0,0,0,0.0,0,0.0
2017-08-11,TQWL,82	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-11,TQWL,110	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-11,TQWL,5	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2017-08-12,TQWL,78	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-12,TQWL,80	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-13,TQWL,3	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2017-08-14,TQWL,1	12864	SL	CNF,S6,15,0,0,0,0.0,0,0.0
2017-08-13,TQWL,16	12864	SL	CNF,S10,9,0,0,0,0.0,0,0.0
2017-08-12,TQWL,25	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-14,TQWL,5	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-08-14,TQWL,44	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-13,TQWL,75	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-13,TQWL,92	12864	SL	TQWL,0,48,0,0,0,0.0,0,0.0
2017-08-14,TQWL,1	12864	SL	CNF,S12,18,0,0,0,0.0,0,0.0
2017-08-14,TQWL,1	12864	3A	TQWL,0,1,0,0,0,0.0,0,0.0
2017-08-15,TQWL,7	12864	SL	CNF,S11,24,0,0,0,0.0,0,0.0
2017-08-14,TQWL,28	12864	3A	TQWL,0,9,0,0,0,0.0,0,0.0
2017-08-14,TQWL,97	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-14,TQWL,114	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-14,TQWL,96	12864	SL	CNF,S4,9,0,0,0,0.0,0,0.0
2017-08-14,TQWL,120	12864	SL	TQWL,0,55,0,0,0,0.0,0,0.0
2017-08-14,TQWL,111	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-14,TQWL,1	12864	3A	CNF,B1,54,0,0,0,0.0,0,0.0
2017-08-15,TQWL,3	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2017-08-15,TQWL,6	12864	3A	CNF,B1,46,0,0,0,0.0,0,0.0
2017-08-16,TQWL,62	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-16,TQWL,3	12864	SL	CNF,S12,8,0,0,0,0.0,0,0.0
2017-08-16,TQWL,5	12864	3A	CNF,B2,38,0,0,0,0.0,0,0.0
2017-08-16,TQWL,72	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-16,TQWL,33	12864	SL	TQWL,0,1,0,0,0,0.0,0,0.0
2017-08-17,TQWL,2	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2017-08-17,TQWL,8	12864	3A	CNF,B3,13,0,0,0,0.0,0,0.0
2017-08-17,TQWL,25	12864	SL	TQWL,0,4,0,0,0,0.0,0,0.0
2017-08-16,TQWL,1	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2017-08-17,TQWL,11	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-17,TQWL,16	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-18,TQWL,17	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-08-18,TQWL,96	12864	SL	TQWL,0,22,0,0,0,0.0,0,0.0
2017-08-19,TQWL,2	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-19,TQWL,4	12864	3A	TQWL,0,1,0,0,0,0.0,0,0.0
2017-08-18,TQWL,94	12864	SL	TQWL,0,20,0,0,0,0.0,0,0.0
2017-08-18,TQWL,30	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-08-18,TQWL,110	12864	SL	TQWL,0,36,0,0,0,0.0,0,0.0
2017-08-18,TQWL,28	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-08-18,TQWL,115	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-19,TQWL,101	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-20,TQWL,81	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-20,TQWL,12	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-08-20,TQWL,119	12864	SL	TQWL,0,33,0,0,0,0.0,0,0.0
2017-08-20,TQWL,11	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-20,TQWL,103	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-20,TQWL,91	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-20,TQWL,122	12864	SL	TQWL,0,36,0,0,0,0.0,0,0.0
2017-08-21,TQWL,7	12864	3A	TQWL,0,4,0,0,0,0.0,0,0.0
2017-08-21,TQWL,5	12864	SL	CNF,S13,9,0,0,0,0.0,0,0.0
2017-08-21,TQWL,55	12864	SL	TQWL,0,16,0,0,0,0.0,0,0.0
2017-08-21,TQWL,15	12864	3A	TQWL,0,10,0,0,0,0.0,0,0.0
2017-08-21,TQWL,9	12864	SL	TQWL,0,3,0,0,0,0.0,0,0.0
2017-08-21,TQWL,68	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-22,TQWL,11	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-22,TQWL,60	12864	SL	TQWL,0,30,0,0,0,0.0,0,0.0
2017-08-22,TQWL,15	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-08-22,TQWL,38	12864	SL	TQWL,0,17,0,0,0,0.0,0,0.0
2017-08-22,TQWL,4	12864	SL	TQWL,0,2,0,0,0,0.0,0,0.0
2017-08-22,TQWL,90	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-22,TQWL,79	12864	SL	TQWL,0,40,0,0,0,0.0,0,0.0
2017-08-22,TQWL,22	12864	SL	TQWL,0,5,0,0,0,0.0,0,0.0
2017-08-23,TQWL,25	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-23,TQWL,57	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-22,TQWL,123	12864	SL	TQWL,0,62,0,0,0,0.0,0,0.0
2017-08-23,TQWL,36	12864	SL	TQWL,0,13,0,0,0,0.0,0,0.0
2017-08-23,TQWL,92	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-23,TQWL,118	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-23,TQWL,37	12864	SL	TQWL,0,14,0,0,0,0.0,0,0.0
2017-08-24,TQWL,6	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2017-08-23,TQWL,89	12864	SL	TQWL,0,41,0,0,0,0.0,0,0.0
2017-08-24,TQWL,45	12864	SL	CNF,S3,50,0,0,0,0.0,0,0.0
2017-08-24,TQWL,120	12864	SL	TQWL,0,68,0,0,0,0.0,0,0.0
2017-08-24,TQWL,39	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-24,TQWL,124	12864	SL	TQWL,0,72,0,0,0,0.0,0,0.0
2017-08-24,TQWL,79	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-24,TQWL,39	12864	3A	TQWL,0,14,0,0,0,0.0,0,0.0
2017-08-24,TQWL,114	12864	SL	TQWL,0,65,0,0,0,0.0,0,0.0
2017-08-23,TQWL,30	12864	SL	TQWL,0,12,0,0,0,0.0,0,0.0
2017-08-25,TQWL,3	12864	SL	TQWL,0,3,0,0,0,0.0,0,0.0
2017-08-24,TQWL,34	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-24,TQWL,7	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2017-08-24,TQWL,49	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-24,TQWL,27	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-08-25,TQWL,50	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-25,TQWL,101	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-08-25,TQWL,113	12864	SL	TQWL,0,33,0,0,0,0.0,0,0.0
2017-08-25,TQWL,2	12864	SL	CNF,S12,19,0,0,0,0.0,0,0.0
2017-08-25,TQWL,104	12864	SL	TQWL,0,26,0,0,0,0.0,0,0.0
2017-08-26,TQWL,3	12864	SL	CNF,S4,3,0,0,0,0.0,0,0.0
2017-08-26,TQWL,54	12864	SL	TQWL,0,21,0,0,0,0.0,0,0.0
2017-08-26,TQWL,22	12864	SL	TQWL,0,2,0,0,0,0.0,0,0.0
2017-08-26,TQWL,49	12864	SL	TQWL,0,16,0,0,0,0.0,0,0.0
2017-08-26,TQWL,2	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2017-08-26,TQWL,89	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-12,TQWL,1	12864	SL	CNF,S7,9,0,0,0,0.0,0,0.0
2018-02-13,TQWL,1	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-02-13,TQWL,47	12864	SL	TQWL,0,10,0,0,0,0.0,0,0.0
2018-02-12,TQWL,88	12864	SL	TQWL,0,37,0,0,0,0.0,0,0.0
2018-02-12,TQWL,96	12864	SL	TQWL,0,43,0,0,0,0.0,0,0.0
2018-02-14,TQWL,3	12864	SL	CNF,S11,54,0,0,0,0.0,0,0.0
2018-02-13,TQWL,2	12864	3A	CNF,B2,5,0,0,0,0.0,0,0.0
2018-02-14,TQWL,7	12864	SL	CNF,S11,28,0,0,0,0.0,0,0.0
2018-02-15,TQWL,19	12864	SL	TQWL,0,5,0,0,0,0.0,0,0.0
2018-02-14,TQWL,4	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-16,TQWL,25	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-02-17,TQWL,3	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-17,TQWL,13	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-16,TQWL,13	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-15,TQWL,13	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-02-16,TQWL,43	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-16,TQWL,117	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-16,TQWL,106	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-16,TQWL,15	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-02-16,TQWL,116	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-16,TQWL,8	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-02-16,TQWL,79	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-16,TQWL,5	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-17,TQWL,58	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-17,TQWL,56	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-17,TQWL,22	12864	SL	TQWL,0,10,0,0,0,0.0,0,0.0
2018-02-19,TQWL,16	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-02-17,TQWL,78	12864	SL	CNF,S4,25,0,0,0,0.0,0,0.0
2018-02-17,TQWL,76	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-19,TQWL,10	12864	3A	CNF,B1,34,0,0,0,0.0,0,0.0
2018-02-19,TQWL,21	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-02-19,TQWL,36	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-19,TQWL,1	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2018-02-19,TQWL,27	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-21,TQWL,2	12864	SL	TQWL,0,2,0,0,0,0.0,0,0.0
2018-02-21,TQWL,3	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-20,TQWL,81	12864	SL	TQWL,0,36,0,0,0,0.0,0,0.0
2018-02-20,TQWL,15	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-21,TQWL,17	12864	3A	CNF,B2,48,0,0,0,0.0,0,0.0
2018-02-20,TQWL,47	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-21,TQWL,93	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-21,TQWL,3	12864	2A	CNF,A1,24,0,0,0,0.0,0,0.0
2018-02-22,TQWL,27	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-02-23,TQWL,2	12864	3A	CNF,B1,10,0,0,0,0.0,0,0.0
2018-02-22,TQWL,56	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-22,TQWL,64	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-22,TQWL,74	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-22,TQWL,22	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-22,TQWL,60	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-21,TQWL,117	12864	SL	TQWL,0,51,0,0,0,0.0,0,0.0
2018-02-22,TQWL,94	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-22,TQWL,120	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-23,TQWL,38	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-02-23,TQWL,24	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-02-23,TQWL,40	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-23,TQWL,47	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-23,TQWL,31	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-23,TQWL,80	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-24,TQWL,4	12864	SL	CNF,S7,30,0,0,0,0.0,0,0.0
2018-02-23,TQWL,16	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-02-23,TQWL,6	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-02-23,TQWL,8	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-25,TQWL,4	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-02-24,TQWL,3	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-25,TQWL,1	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-02-24,TQWL,19	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-25,TQWL,1	12864	SL	CNF,S13,9,0,0,0,0.0,0,0.0
2018-02-24,TQWL,15	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-24,TQWL,3	12864	3A	CNF,B3,15,0,0,0,0.0,0,0.0
2018-02-24,TQWL,10	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-24,TQWL,55	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-24,TQWL,124	12864	SL	CNF,S9,9,0,0,0,0.0,0,0.0
2018-02-25,TQWL,17	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-02-25,TQWL,28	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-02-25,TQWL,16	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-24,TQWL,29	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-26,TQWL,3	12864	3A	CNF,B3,12,0,0,0,0.0,0,0.0
2018-02-24,TQWL,115	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-24,TQWL,105	12864	SL	CNF,S3,36,0,0,0,0.0,0,0.0
2018-02-25,TQWL,85	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-26,TQWL,15	12864	SL	CNF,S7,16,0,0,0,0.0,0,0.0
2018-02-25,TQWL,3	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2018-02-25,TQWL,10	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-26,TQWL,8	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-02-26,TQWL,67	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-27,TQWL,4	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-27,TQWL,1	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-02-26,TQWL,13	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-26,TQWL,14	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-02-26,TQWL,88	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-26,TQWL,24	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-26,TQWL,106	12864	SL	TQWL,0,49,0,0,0,0.0,0,0.0
2018-02-27,TQWL,62	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-27,TQWL,108	12864	SL	CNF,S3,22,0,0,0,0.0,0,0.0
2018-02-27,TQWL,95	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-27,TQWL,2	12864	3A	TQWL,0,1,0,0,0,0.0,0,0.0
2018-02-27,TQWL,87	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-27,TQWL,33	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
